,date,departamento,new_cases,new_deaths,median_age,population
6215,2020-09-27,GUAINIA,17,,31.3,50636
6216,2020-09-28,GUAINIA,95,1.0,31.3,50636
6217,2020-09-29,GUAINIA,7,,31.3,50636
6218,2020-09-30,GUAINIA,5,,31.3,50636
6219,2020-10-01,GUAINIA,55,,31.3,50636
6220,2020-10-02,GUAINIA,4,,31.3,50636
6221,2020-10-03,GUAINIA,17,,31.3,50636
6222,2020-10-04,GUAINIA,11,1.0,31.3,50636
6223,2020-10-05,GUAINIA,2,,31.3,50636
6224,2020-10-06,GUAINIA,15,,31.3,50636
6225,2020-10-07,GUAINIA,14,,31.3,50636
6226,2020-10-08,GUAINIA,28,,31.3,50636
6227,2020-10-09,GUAINIA,1,1.0,31.3,50636
6228,2020-10-10,GUAINIA,3,,31.3,50636
6229,2020-10-12,GUAINIA,2,,31.3,50636
6230,2020-10-14,GUAINIA,2,,31.3,50636
6231,2020-10-15,GUAINIA,15,,31.3,50636
6232,2020-10-16,GUAINIA,5,,31.3,50636
6233,2020-10-17,GUAINIA,29,1.0,31.3,50636
6234,2020-10-18,GUAINIA,6,,31.3,50636
6235,2020-10-19,GUAINIA,10,,31.3,50636
6236,2020-10-20,GUAINIA,1,,31.3,50636
6237,2020-10-22,GUAINIA,4,,31.3,50636
6238,2020-10-23,GUAINIA,6,,31.3,50636
6239,2020-10-24,GUAINIA,4,,31.3,50636
6240,2020-10-25,GUAINIA,1,,31.3,50636
6241,2020-10-26,GUAINIA,8,1.0,31.3,50636
6242,2020-10-28,GUAINIA,3,,31.3,50636
6243,2020-10-29,GUAINIA,9,,31.3,50636
6244,2020-10-30,GUAINIA,2,,31.3,50636
6245,2020-10-31,GUAINIA,3,,31.3,50636
6246,2020-11-01,GUAINIA,15,,31.3,50636
6247,2020-11-02,GUAINIA,1,,31.3,50636
6248,2020-11-03,GUAINIA,4,,31.3,50636
6249,2020-11-07,GUAINIA,3,,31.3,50636
6250,2020-11-08,GUAINIA,4,,31.3,50636
6251,2020-11-09,GUAINIA,2,,31.3,50636
6252,2020-11-10,GUAINIA,3,,31.3,50636
6253,2020-11-14,GUAINIA,3,,31.3,50636
6254,2020-11-16,GUAINIA,1,,31.3,50636
6255,2020-11-18,GUAINIA,3,,31.3,50636
6256,2020-11-19,GUAINIA,1,,31.3,50636
6257,2020-11-20,GUAINIA,1,,31.3,50636
6258,2020-11-21,GUAINIA,12,,31.3,50636
6259,2020-11-22,GUAINIA,1,,31.3,50636
6260,2020-11-25,GUAINIA,2,,31.3,50636
6261,2020-11-26,GUAINIA,1,,31.3,50636
6262,2020-11-27,GUAINIA,11,,31.3,50636
6263,2020-11-28,GUAINIA,2,,31.3,50636
6264,2020-11-30,GUAINIA,2,,31.3,50636
6265,2020-12-01,GUAINIA,1,,31.3,50636
6266,2020-12-02,GUAINIA,2,,31.3,50636
6267,2020-12-03,GUAINIA,2,,31.3,50636
6268,2020-12-05,GUAINIA,1,,31.3,50636
6269,2020-12-06,GUAINIA,3,,31.3,50636
6270,2020-12-07,GUAINIA,1,,31.3,50636
6271,2020-12-09,GUAINIA,1,,31.3,50636
6272,2020-12-10,GUAINIA,1,,31.3,50636
6273,2020-12-11,GUAINIA,1,,31.3,50636
6274,2020-12-14,GUAINIA,1,,31.3,50636
6275,2020-12-16,GUAINIA,4,,31.3,50636
6276,2020-12-18,GUAINIA,1,2.0,31.3,50636
6277,2020-12-20,GUAINIA,1,,31.3,50636
6278,2020-12-23,GUAINIA,1,,31.3,50636
6279,2020-12-24,GUAINIA,3,,31.3,50636
6280,2020-12-25,GUAINIA,1,,31.3,50636
6281,2020-12-29,GUAINIA,1,,31.3,50636
6282,2020-12-30,GUAINIA,4,,31.3,50636
6283,2021-01-01,GUAINIA,1,,31.3,50636
6284,2021-01-04,GUAINIA,1,,31.3,50636
6285,2021-01-07,GUAINIA,2,,31.3,50636
6286,2021-01-09,GUAINIA,3,,31.3,50636
6287,2021-01-14,GUAINIA,3,,31.3,50636
6288,2021-01-17,GUAINIA,1,,31.3,50636
6289,2021-01-18,GUAINIA,1,,31.3,50636
6290,2021-01-19,GUAINIA,2,,31.3,50636
6291,2021-01-20,GUAINIA,4,,31.3,50636
6292,2021-01-21,GUAINIA,9,,31.3,50636
6293,2021-01-23,GUAINIA,5,,31.3,50636
6294,2021-01-24,GUAINIA,1,,31.3,50636
6295,2021-01-26,GUAINIA,1,,31.3,50636
6296,2021-01-27,GUAINIA,8,,31.3,50636
6297,2021-01-28,GUAINIA,4,,31.3,50636
6298,2021-02-04,GUAINIA,5,,31.3,50636
6299,2021-02-05,GUAINIA,1,,31.3,50636
6300,2021-02-06,GUAINIA,3,,31.3,50636
6301,2021-02-09,GUAINIA,1,,31.3,50636
6302,2021-02-10,GUAINIA,5,,31.3,50636
6303,2021-02-13,GUAINIA,2,,31.3,50636
6304,2021-02-15,GUAINIA,1,,31.3,50636
6305,2021-02-17,GUAINIA,1,,31.3,50636
6306,2021-02-20,GUAINIA,2,,31.3,50636
6307,2021-02-26,GUAINIA,2,,31.3,50636
6308,2021-02-27,GUAINIA,1,,31.3,50636
6309,2021-03-04,GUAINIA,1,,31.3,50636
6310,2021-03-06,GUAINIA,3,,31.3,50636
6311,2021-03-07,GUAINIA,2,,31.3,50636
6312,2021-03-10,GUAINIA,14,,31.3,50636
6313,2021-03-11,GUAINIA,3,,31.3,50636
6314,2021-03-12,GUAINIA,1,,31.3,50636
6315,2021-03-13,GUAINIA,1,,31.3,50636
6316,2021-03-14,GUAINIA,1,,31.3,50636
6317,2021-03-16,GUAINIA,1,,31.3,50636
6318,2021-03-18,GUAINIA,1,,31.3,50636
6319,2021-03-25,GUAINIA,1,,31.3,50636
6320,2021-03-27,GUAINIA,1,1.0,31.3,50636
6321,2021-03-30,GUAINIA,1,,31.3,50636
6322,2021-04-01,GUAINIA,1,,31.3,50636
6323,2021-04-02,GUAINIA,2,,31.3,50636
6324,2021-04-07,GUAINIA,1,1.0,31.3,50636
6325,2021-04-09,GUAINIA,1,,31.3,50636
6326,2021-04-10,GUAINIA,3,,31.3,50636
6327,2021-04-11,GUAINIA,4,,31.3,50636
6328,2021-04-12,GUAINIA,1,,31.3,50636
6329,2021-04-13,GUAINIA,4,,31.3,50636
6330,2021-04-14,GUAINIA,15,,31.3,50636
6331,2021-04-15,GUAINIA,1,,31.3,50636
6332,2021-04-16,GUAINIA,1,,31.3,50636
6333,2021-04-19,GUAINIA,17,,31.3,50636
6334,2021-04-20,GUAINIA,9,,31.3,50636
6335,2021-04-21,GUAINIA,2,,31.3,50636
6336,2021-04-22,GUAINIA,12,,31.3,50636
6337,2021-04-23,GUAINIA,1,,31.3,50636
6338,2021-04-24,GUAINIA,2,,31.3,50636
6339,2020-03-31,GUAJIRA,1,,31.3,965718
6340,2020-04-18,GUAJIRA,1,,31.3,965718
6341,2020-04-25,GUAJIRA,3,,31.3,965718
6342,2020-04-29,GUAJIRA,4,,31.3,965718
6343,2020-05-03,GUAJIRA,1,1.0,31.3,965718
6344,2020-05-05,GUAJIRA,4,,31.3,965718
6345,2020-05-08,GUAJIRA,1,,31.3,965718
6346,2020-05-10,GUAJIRA,12,,31.3,965718
6347,2020-05-12,GUAJIRA,1,,31.3,965718
6348,2020-05-13,GUAJIRA,4,,31.3,965718
6349,2020-05-15,GUAJIRA,3,,31.3,965718
6350,2020-05-16,GUAJIRA,10,,31.3,965718
6351,2020-05-17,GUAJIRA,2,,31.3,965718
6352,2020-05-23,GUAJIRA,1,,31.3,965718
6353,2020-05-25,GUAJIRA,1,,31.3,965718
6354,2020-05-26,GUAJIRA,5,,31.3,965718
6355,2020-05-27,GUAJIRA,1,,31.3,965718
6356,2020-05-28,GUAJIRA,2,,31.3,965718
6357,2020-05-30,GUAJIRA,2,,31.3,965718
6358,2020-05-31,GUAJIRA,3,,31.3,965718
6359,2020-06-01,GUAJIRA,2,,31.3,965718
6360,2020-06-02,GUAJIRA,2,,31.3,965718
6361,2020-06-04,GUAJIRA,3,,31.3,965718
6362,2020-06-05,GUAJIRA,4,,31.3,965718
6363,2020-06-06,GUAJIRA,35,1.0,31.3,965718
6364,2020-06-07,GUAJIRA,1,2.0,31.3,965718
6365,2020-06-08,GUAJIRA,1,1.0,31.3,965718
6366,2020-06-09,GUAJIRA,4,,31.3,965718
6367,2020-06-11,GUAJIRA,1,,31.3,965718
6368,2020-06-13,GUAJIRA,6,,31.3,965718
6369,2020-06-14,GUAJIRA,8,2.0,31.3,965718
6370,2020-06-15,GUAJIRA,11,,31.3,965718
6371,2020-06-16,GUAJIRA,9,,31.3,965718
6372,2020-06-17,GUAJIRA,10,1.0,31.3,965718
6373,2020-06-18,GUAJIRA,3,,31.3,965718
6374,2020-06-19,GUAJIRA,9,,31.3,965718
6375,2020-06-20,GUAJIRA,15,2.0,31.3,965718
6376,2020-06-21,GUAJIRA,24,4.0,31.3,965718
6377,2020-06-22,GUAJIRA,9,,31.3,965718
6378,2020-06-23,GUAJIRA,8,,31.3,965718
6379,2020-06-24,GUAJIRA,20,,31.3,965718
6380,2020-06-25,GUAJIRA,11,2.0,31.3,965718
6381,2020-06-26,GUAJIRA,12,5.0,31.3,965718
6382,2020-06-27,GUAJIRA,28,1.0,31.3,965718
6383,2020-06-28,GUAJIRA,74,2.0,31.3,965718
6384,2020-06-29,GUAJIRA,37,4.0,31.3,965718
6385,2020-06-30,GUAJIRA,45,1.0,31.3,965718
6386,2020-07-01,GUAJIRA,28,8.0,31.3,965718
6387,2020-07-02,GUAJIRA,58,6.0,31.3,965718
6388,2020-07-03,GUAJIRA,24,2.0,31.3,965718
6389,2020-07-04,GUAJIRA,38,1.0,31.3,965718
6390,2020-07-05,GUAJIRA,22,3.0,31.3,965718
6391,2020-07-06,GUAJIRA,40,8.0,31.3,965718
6392,2020-07-07,GUAJIRA,67,1.0,31.3,965718
6393,2020-07-08,GUAJIRA,48,3.0,31.3,965718
6394,2020-07-09,GUAJIRA,41,3.0,31.3,965718
6395,2020-07-10,GUAJIRA,26,5.0,31.3,965718
6396,2020-07-11,GUAJIRA,39,8.0,31.3,965718
6397,2020-07-12,GUAJIRA,43,4.0,31.3,965718
6398,2020-07-13,GUAJIRA,9,4.0,31.3,965718
6399,2020-07-14,GUAJIRA,46,4.0,31.3,965718
6400,2020-07-15,GUAJIRA,104,6.0,31.3,965718
6401,2020-07-16,GUAJIRA,95,4.0,31.3,965718
6402,2020-07-17,GUAJIRA,119,3.0,31.3,965718
6403,2020-07-18,GUAJIRA,121,1.0,31.3,965718
6404,2020-07-19,GUAJIRA,91,4.0,31.3,965718
6405,2020-07-20,GUAJIRA,68,5.0,31.3,965718
6406,2020-07-21,GUAJIRA,37,6.0,31.3,965718
6407,2020-07-22,GUAJIRA,47,5.0,31.3,965718
6408,2020-07-23,GUAJIRA,11,3.0,31.3,965718
6409,2020-07-24,GUAJIRA,22,9.0,31.3,965718
6410,2020-07-25,GUAJIRA,61,,31.3,965718
6411,2020-07-26,GUAJIRA,51,3.0,31.3,965718
6412,2020-07-27,GUAJIRA,80,,31.3,965718
6413,2020-07-28,GUAJIRA,79,1.0,31.3,965718
6414,2020-07-29,GUAJIRA,53,4.0,31.3,965718
6415,2020-07-30,GUAJIRA,33,3.0,31.3,965718
6416,2020-07-31,GUAJIRA,55,3.0,31.3,965718
6417,2020-08-01,GUAJIRA,47,4.0,31.3,965718
6418,2020-08-02,GUAJIRA,44,5.0,31.3,965718
6419,2020-08-03,GUAJIRA,126,6.0,31.3,965718
6420,2020-08-04,GUAJIRA,58,4.0,31.3,965718
6421,2020-08-05,GUAJIRA,52,2.0,31.3,965718
6422,2020-08-06,GUAJIRA,71,1.0,31.3,965718
6423,2020-08-07,GUAJIRA,81,5.0,31.3,965718
6424,2020-08-08,GUAJIRA,87,2.0,31.3,965718
6425,2020-08-09,GUAJIRA,62,3.0,31.3,965718
6426,2020-08-10,GUAJIRA,56,4.0,31.3,965718
6427,2020-08-11,GUAJIRA,185,8.0,31.3,965718
6428,2020-08-12,GUAJIRA,92,3.0,31.3,965718
6429,2020-08-13,GUAJIRA,87,2.0,31.3,965718
6430,2020-08-14,GUAJIRA,75,5.0,31.3,965718
6431,2020-08-15,GUAJIRA,155,3.0,31.3,965718
6432,2020-08-16,GUAJIRA,129,2.0,31.3,965718
6433,2020-08-17,GUAJIRA,88,4.0,31.3,965718
6434,2020-08-18,GUAJIRA,153,6.0,31.3,965718
6435,2020-08-19,GUAJIRA,140,4.0,31.3,965718
6436,2020-08-20,GUAJIRA,113,2.0,31.3,965718
6437,2020-08-21,GUAJIRA,217,6.0,31.3,965718
6438,2020-08-22,GUAJIRA,98,5.0,31.3,965718
6439,2020-08-23,GUAJIRA,29,1.0,31.3,965718
6440,2020-08-24,GUAJIRA,121,2.0,31.3,965718
6441,2020-08-25,GUAJIRA,137,5.0,31.3,965718
6442,2020-08-26,GUAJIRA,23,,31.3,965718
6443,2020-08-27,GUAJIRA,115,4.0,31.3,965718
6444,2020-08-28,GUAJIRA,32,1.0,31.3,965718
6445,2020-08-29,GUAJIRA,118,3.0,31.3,965718
6446,2020-08-30,GUAJIRA,127,1.0,31.3,965718
6447,2020-08-31,GUAJIRA,116,2.0,31.3,965718
6448,2020-09-01,GUAJIRA,127,4.0,31.3,965718
6449,2020-09-02,GUAJIRA,182,7.0,31.3,965718
6450,2020-09-03,GUAJIRA,76,6.0,31.3,965718
6451,2020-09-04,GUAJIRA,150,3.0,31.3,965718
6452,2020-09-05,GUAJIRA,165,,31.3,965718
6453,2020-09-06,GUAJIRA,47,2.0,31.3,965718
6454,2020-09-07,GUAJIRA,50,1.0,31.3,965718
6455,2020-09-08,GUAJIRA,106,2.0,31.3,965718
6456,2020-09-09,GUAJIRA,185,4.0,31.3,965718
6457,2020-09-10,GUAJIRA,100,1.0,31.3,965718
6458,2020-09-11,GUAJIRA,111,,31.3,965718
6459,2020-09-12,GUAJIRA,70,5.0,31.3,965718
6460,2020-09-13,GUAJIRA,131,4.0,31.3,965718
6461,2020-09-14,GUAJIRA,36,2.0,31.3,965718
6462,2020-09-15,GUAJIRA,189,,31.3,965718
6463,2020-09-16,GUAJIRA,126,2.0,31.3,965718
6464,2020-09-17,GUAJIRA,66,1.0,31.3,965718
6465,2020-09-18,GUAJIRA,49,2.0,31.3,965718
6466,2020-09-19,GUAJIRA,100,7.0,31.3,965718
6467,2020-09-20,GUAJIRA,190,,31.3,965718
6468,2020-09-21,GUAJIRA,83,4.0,31.3,965718
6469,2020-09-22,GUAJIRA,50,3.0,31.3,965718
6470,2020-09-23,GUAJIRA,83,3.0,31.3,965718
6471,2020-09-24,GUAJIRA,81,2.0,31.3,965718
6472,2020-09-25,GUAJIRA,80,1.0,31.3,965718
6473,2020-09-26,GUAJIRA,141,3.0,31.3,965718
6474,2020-09-27,GUAJIRA,75,2.0,31.3,965718
6475,2020-09-28,GUAJIRA,45,4.0,31.3,965718
6476,2020-09-29,GUAJIRA,72,4.0,31.3,965718
6477,2020-09-30,GUAJIRA,30,2.0,31.3,965718
6478,2020-10-01,GUAJIRA,25,5.0,31.3,965718
6479,2020-10-02,GUAJIRA,69,5.0,31.3,965718
6480,2020-10-03,GUAJIRA,50,3.0,31.3,965718
6481,2020-10-04,GUAJIRA,36,6.0,31.3,965718
6482,2020-10-05,GUAJIRA,118,2.0,31.3,965718
6483,2020-10-06,GUAJIRA,31,5.0,31.3,965718
6484,2020-10-07,GUAJIRA,98,3.0,31.3,965718
6485,2020-10-08,GUAJIRA,92,2.0,31.3,965718
6486,2020-10-09,GUAJIRA,47,5.0,31.3,965718
6487,2020-10-10,GUAJIRA,57,2.0,31.3,965718
6488,2020-10-11,GUAJIRA,96,4.0,31.3,965718
6489,2020-10-12,GUAJIRA,107,5.0,31.3,965718
6490,2020-10-13,GUAJIRA,26,1.0,31.3,965718
6491,2020-10-14,GUAJIRA,54,3.0,31.3,965718
6492,2020-10-15,GUAJIRA,33,2.0,31.3,965718
6493,2020-10-16,GUAJIRA,73,3.0,31.3,965718
6494,2020-10-17,GUAJIRA,35,4.0,31.3,965718
6495,2020-10-18,GUAJIRA,64,5.0,31.3,965718
6496,2020-10-19,GUAJIRA,18,2.0,31.3,965718
6497,2020-10-20,GUAJIRA,37,4.0,31.3,965718
6498,2020-10-21,GUAJIRA,32,2.0,31.3,965718
6499,2020-10-22,GUAJIRA,52,5.0,31.3,965718
6500,2020-10-23,GUAJIRA,51,5.0,31.3,965718
6501,2020-10-24,GUAJIRA,30,3.0,31.3,965718
6502,2020-10-25,GUAJIRA,32,2.0,31.3,965718
6503,2020-10-26,GUAJIRA,91,4.0,31.3,965718
6504,2020-10-27,GUAJIRA,19,3.0,31.3,965718
6505,2020-10-28,GUAJIRA,29,4.0,31.3,965718
6506,2020-10-29,GUAJIRA,92,2.0,31.3,965718
6507,2020-10-30,GUAJIRA,82,1.0,31.3,965718
6508,2020-10-31,GUAJIRA,249,3.0,31.3,965718
6509,2020-11-01,GUAJIRA,91,6.0,31.3,965718
6510,2020-11-02,GUAJIRA,83,3.0,31.3,965718
6511,2020-11-03,GUAJIRA,66,2.0,31.3,965718
6512,2020-11-04,GUAJIRA,55,2.0,31.3,965718
6513,2020-11-05,GUAJIRA,89,1.0,31.3,965718
6514,2020-11-06,GUAJIRA,40,2.0,31.3,965718
6515,2020-11-07,GUAJIRA,70,2.0,31.3,965718
6516,2020-11-08,GUAJIRA,106,2.0,31.3,965718
6517,2020-11-09,GUAJIRA,51,4.0,31.3,965718
6518,2020-11-10,GUAJIRA,21,1.0,31.3,965718
6519,2020-11-11,GUAJIRA,62,3.0,31.3,965718
6520,2020-11-12,GUAJIRA,49,2.0,31.3,965718
6521,2020-11-13,GUAJIRA,52,2.0,31.3,965718
6522,2020-11-14,GUAJIRA,24,3.0,31.3,965718
6523,2020-11-15,GUAJIRA,70,4.0,31.3,965718
6524,2020-11-16,GUAJIRA,44,3.0,31.3,965718
6525,2020-11-17,GUAJIRA,13,,31.3,965718
6526,2020-11-18,GUAJIRA,33,3.0,31.3,965718
6527,2020-11-19,GUAJIRA,35,3.0,31.3,965718
6528,2020-11-20,GUAJIRA,90,1.0,31.3,965718
6529,2020-11-21,GUAJIRA,62,1.0,31.3,965718
6530,2020-11-22,GUAJIRA,28,1.0,31.3,965718
6531,2020-11-23,GUAJIRA,74,,31.3,965718
6532,2020-11-24,GUAJIRA,23,2.0,31.3,965718
6533,2020-11-25,GUAJIRA,131,4.0,31.3,965718
6534,2020-11-26,GUAJIRA,78,4.0,31.3,965718
6535,2020-11-27,GUAJIRA,59,2.0,31.3,965718
6536,2020-11-28,GUAJIRA,97,2.0,31.3,965718
6537,2020-11-29,GUAJIRA,91,2.0,31.3,965718
6538,2020-11-30,GUAJIRA,73,5.0,31.3,965718
6539,2020-12-01,GUAJIRA,61,4.0,31.3,965718
6540,2020-12-02,GUAJIRA,111,1.0,31.3,965718
6541,2020-12-03,GUAJIRA,65,1.0,31.3,965718
6542,2020-12-04,GUAJIRA,118,2.0,31.3,965718
6543,2020-12-05,GUAJIRA,80,4.0,31.3,965718
6544,2020-12-06,GUAJIRA,99,6.0,31.3,965718
6545,2020-12-07,GUAJIRA,40,1.0,31.3,965718
6546,2020-12-08,GUAJIRA,25,4.0,31.3,965718
6547,2020-12-09,GUAJIRA,100,1.0,31.3,965718
6548,2020-12-10,GUAJIRA,30,5.0,31.3,965718
6549,2020-12-11,GUAJIRA,110,2.0,31.3,965718
6550,2020-12-12,GUAJIRA,32,2.0,31.3,965718
6551,2020-12-13,GUAJIRA,55,4.0,31.3,965718
6552,2020-12-14,GUAJIRA,40,2.0,31.3,965718
6553,2020-12-15,GUAJIRA,63,3.0,31.3,965718
6554,2020-12-16,GUAJIRA,99,1.0,31.3,965718
6555,2020-12-17,GUAJIRA,44,,31.3,965718
6556,2020-12-18,GUAJIRA,97,1.0,31.3,965718
6557,2020-12-19,GUAJIRA,146,3.0,31.3,965718
6558,2020-12-20,GUAJIRA,69,2.0,31.3,965718
6559,2020-12-21,GUAJIRA,103,1.0,31.3,965718
6560,2020-12-22,GUAJIRA,113,1.0,31.3,965718
6561,2020-12-23,GUAJIRA,56,3.0,31.3,965718
6562,2020-12-24,GUAJIRA,96,2.0,31.3,965718
6563,2020-12-25,GUAJIRA,93,2.0,31.3,965718
6564,2020-12-26,GUAJIRA,56,3.0,31.3,965718
6565,2020-12-27,GUAJIRA,22,2.0,31.3,965718
6566,2020-12-28,GUAJIRA,70,1.0,31.3,965718
6567,2020-12-29,GUAJIRA,14,,31.3,965718
6568,2020-12-30,GUAJIRA,71,2.0,31.3,965718
6569,2020-12-31,GUAJIRA,59,4.0,31.3,965718
6570,2021-01-01,GUAJIRA,64,1.0,31.3,965718
6571,2021-01-02,GUAJIRA,66,2.0,31.3,965718
6572,2021-01-03,GUAJIRA,5,1.0,31.3,965718
6573,2021-01-04,GUAJIRA,1,1.0,31.3,965718
6574,2021-01-05,GUAJIRA,49,2.0,31.3,965718
6575,2021-01-06,GUAJIRA,34,1.0,31.3,965718
6576,2021-01-07,GUAJIRA,75,4.0,31.3,965718
6577,2021-01-08,GUAJIRA,65,2.0,31.3,965718
6578,2021-01-09,GUAJIRA,37,3.0,31.3,965718
6579,2021-01-10,GUAJIRA,51,2.0,31.3,965718
6580,2021-01-11,GUAJIRA,47,1.0,31.3,965718
6581,2021-01-12,GUAJIRA,53,2.0,31.3,965718
6582,2021-01-13,GUAJIRA,54,1.0,31.3,965718
6583,2021-01-14,GUAJIRA,45,4.0,31.3,965718
6584,2021-01-15,GUAJIRA,54,1.0,31.3,965718
6585,2021-01-16,GUAJIRA,81,4.0,31.3,965718
6586,2021-01-17,GUAJIRA,88,3.0,31.3,965718
6587,2021-01-18,GUAJIRA,53,2.0,31.3,965718
6588,2021-01-19,GUAJIRA,14,2.0,31.3,965718
6589,2021-01-20,GUAJIRA,69,5.0,31.3,965718
6590,2021-01-21,GUAJIRA,69,2.0,31.3,965718
6591,2021-01-22,GUAJIRA,20,4.0,31.3,965718
6592,2021-01-23,GUAJIRA,32,2.0,31.3,965718
6593,2021-01-24,GUAJIRA,47,4.0,31.3,965718
6594,2021-01-25,GUAJIRA,37,1.0,31.3,965718
6595,2021-01-26,GUAJIRA,68,,31.3,965718
6596,2021-01-27,GUAJIRA,78,2.0,31.3,965718
6597,2021-01-28,GUAJIRA,26,2.0,31.3,965718
6598,2021-01-29,GUAJIRA,43,2.0,31.3,965718
6599,2021-01-30,GUAJIRA,15,,31.3,965718
6600,2021-01-31,GUAJIRA,12,,31.3,965718
6601,2021-02-01,GUAJIRA,21,1.0,31.3,965718
6602,2021-02-02,GUAJIRA,56,,31.3,965718
6603,2021-02-03,GUAJIRA,68,4.0,31.3,965718
6604,2021-02-04,GUAJIRA,51,,31.3,965718
6605,2021-02-05,GUAJIRA,32,3.0,31.3,965718
6606,2021-02-06,GUAJIRA,26,3.0,31.3,965718
6607,2021-02-07,GUAJIRA,20,,31.3,965718
6608,2021-02-08,GUAJIRA,12,5.0,31.3,965718
6609,2021-02-09,GUAJIRA,17,,31.3,965718
6610,2021-02-10,GUAJIRA,46,1.0,31.3,965718
6611,2021-02-11,GUAJIRA,14,,31.3,965718
6612,2021-02-12,GUAJIRA,30,1.0,31.3,965718
6613,2021-02-13,GUAJIRA,17,3.0,31.3,965718
6614,2021-02-14,GUAJIRA,7,2.0,31.3,965718
6615,2021-02-15,GUAJIRA,1,1.0,31.3,965718
6616,2021-02-16,GUAJIRA,2,,31.3,965718
6617,2021-02-17,GUAJIRA,5,1.0,31.3,965718
6618,2021-02-18,GUAJIRA,5,1.0,31.3,965718
6619,2021-02-19,GUAJIRA,25,,31.3,965718
6620,2021-02-20,GUAJIRA,13,,31.3,965718
6621,2021-02-21,GUAJIRA,10,1.0,31.3,965718
6622,2021-02-22,GUAJIRA,1,1.0,31.3,965718
6623,2021-02-23,GUAJIRA,3,1.0,31.3,965718
6624,2021-02-24,GUAJIRA,11,1.0,31.3,965718
6625,2021-02-25,GUAJIRA,14,,31.3,965718
6626,2021-02-26,GUAJIRA,9,1.0,31.3,965718
6627,2021-02-27,GUAJIRA,12,1.0,31.3,965718
6628,2021-02-28,GUAJIRA,8,3.0,31.3,965718
6629,2021-03-01,GUAJIRA,23,1.0,31.3,965718
6630,2021-03-02,GUAJIRA,44,,31.3,965718
6631,2021-03-03,GUAJIRA,37,,31.3,965718
6632,2021-03-04,GUAJIRA,33,2.0,31.3,965718
6633,2021-03-05,GUAJIRA,29,,31.3,965718
6634,2021-03-06,GUAJIRA,19,1.0,31.3,965718
6635,2021-03-07,GUAJIRA,16,1.0,31.3,965718
6636,2021-03-08,GUAJIRA,13,1.0,31.3,965718
6637,2021-03-09,GUAJIRA,40,1.0,31.3,965718
6638,2021-03-10,GUAJIRA,44,,31.3,965718
6639,2021-03-11,GUAJIRA,19,2.0,31.3,965718
6640,2021-03-12,GUAJIRA,45,2.0,31.3,965718
6641,2021-03-13,GUAJIRA,56,,31.3,965718
6642,2021-03-14,GUAJIRA,43,1.0,31.3,965718
6643,2021-03-15,GUAJIRA,25,1.0,31.3,965718
6644,2021-03-16,GUAJIRA,30,,31.3,965718
6645,2021-03-17,GUAJIRA,62,1.0,31.3,965718
6646,2021-03-18,GUAJIRA,83,,31.3,965718
6647,2021-03-19,GUAJIRA,83,,31.3,965718
6648,2021-03-20,GUAJIRA,22,1.0,31.3,965718
6649,2021-03-21,GUAJIRA,78,3.0,31.3,965718
6650,2021-03-22,GUAJIRA,47,2.0,31.3,965718
6651,2021-03-23,GUAJIRA,64,,31.3,965718
6652,2021-03-24,GUAJIRA,88,1.0,31.3,965718
6653,2021-03-25,GUAJIRA,108,1.0,31.3,965718
6654,2021-03-26,GUAJIRA,118,3.0,31.3,965718
6655,2021-03-27,GUAJIRA,171,4.0,31.3,965718
6656,2021-03-28,GUAJIRA,61,4.0,31.3,965718
6657,2021-03-29,GUAJIRA,97,5.0,31.3,965718
6658,2021-03-30,GUAJIRA,41,2.0,31.3,965718
6659,2021-03-31,GUAJIRA,102,4.0,31.3,965718
6660,2021-04-01,GUAJIRA,220,,31.3,965718
6661,2021-04-02,GUAJIRA,266,2.0,31.3,965718
6662,2021-04-03,GUAJIRA,184,6.0,31.3,965718
6663,2021-04-04,GUAJIRA,156,3.0,31.3,965718
6664,2021-04-05,GUAJIRA,448,5.0,31.3,965718
6665,2021-04-06,GUAJIRA,390,8.0,31.3,965718
6666,2021-04-07,GUAJIRA,194,9.0,31.3,965718
6667,2021-04-08,GUAJIRA,84,5.0,31.3,965718
6668,2021-04-09,GUAJIRA,71,12.0,31.3,965718
6669,2021-04-10,GUAJIRA,185,5.0,31.3,965718
6670,2021-04-11,GUAJIRA,447,7.0,31.3,965718
6671,2021-04-12,GUAJIRA,433,5.0,31.3,965718
6672,2021-04-13,GUAJIRA,412,11.0,31.3,965718
6673,2021-04-14,GUAJIRA,494,11.0,31.3,965718
6674,2021-04-15,GUAJIRA,195,12.0,31.3,965718
6675,2021-04-16,GUAJIRA,589,12.0,31.3,965718
6676,2021-04-17,GUAJIRA,324,10.0,31.3,965718
6677,2021-04-18,GUAJIRA,338,8.0,31.3,965718
6678,2021-04-19,GUAJIRA,611,9.0,31.3,965718
6679,2021-04-20,GUAJIRA,671,5.0,31.3,965718
6680,2021-04-21,GUAJIRA,738,9.0,31.3,965718
6681,2021-04-22,GUAJIRA,437,8.0,31.3,965718
6682,2021-04-23,GUAJIRA,501,2.0,31.3,965718
6683,2021-04-24,GUAJIRA,333,,31.3,965718
6684,2020-06-07,GUAVIARE,1,,31.3,86657
6685,2020-06-09,GUAVIARE,3,,31.3,86657
6686,2020-06-13,GUAVIARE,2,,31.3,86657
